loan_status,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file
0,23.0,0,0,44356.0,1,3,7000.0,1,7.90,0.16,4.0,639,0
1,25.0,0,4,61205.0,3,3,18000.0,1,8.00,0.29,5.0,672,0
1,25.0,1,3,59598.0,1,3,12000.0,0,13.71,0.20,4.0,610,0
1,30.0,1,1,29742.0,7,3,10000.0,0,12.43,0.34,10.0,679,0
0,36.0,1,0,211138.0,13,0,11800.0,3,7.51,0.06,11.0,596,1
0,27.0,0,4,72030.0,3,0,6000.0,1,8.95,0.08,5.0,536,1
1,27.0,1,0,60038.0,2,3,25000.0,0,11.36,0.42,5.0,647,0
0,30.0,1,1,42824.0,3,3,1000.0,4,10.36,0.02,6.0,692,1
0,25.0,0,3,120678.0,6,3,9000.0,3,11.34,0.07,4.0,613,1
0,32.0,1,0,91052.0,8,0,5000.0,1,12.61,0.05,10.0,556,1
0,46.0,1,3,79339.0,23,3,6000.0,1,12.69,0.08,13.0,690,0
1,34.0,0,4,46045.0,14,3,12157.0,1,15.08,0.26,12.0,645,0
0,33.0,1,0,55866.0,8,0,4000.0,1,5.99,0.07,10.0,654,1
0,28.0,1,3,68800.0,5,3,15000.0,0,12.61,0.22,10.0,573,1
0,27.0,0,0,50224.0,3,0,23737.0,5,11.52,0.47,6.0,667,0
0,29.0,1,1,55104.0,7,3,5377.0,0,13.05,0.10,7.0,655,1
0,24.0,0,1,49052.0,4,3,11800.0,5,6.92,0.24,4.0,550,1
1,23.0,0,0,52438.0,3,3,4400.0,3,11.99,0.08,4.0,605,0
0,23.0,1,3,41666.0,0,3,5500.0,1,13.47,0.13,2.0,616,1
0,26.0,0,1,126951.0,0,0,5000.0,2,8.10,0.04,4.0,648,1
0,29.0,0,1,50167.0,7,3,12000.0,4,10.00,0.24,7.0,630,0
0,35.0,1,3,45958.0,11,0,6359.0,4,10.06,0.14,11.0,578,1
0,29.0,0,0,291800.0,6,2,35000.0,3,10.37,0.12,8.0,672,1
0,22.0,0,3,76706.0,0,0,4000.0,0,11.01,0.05,2.0,500,1
0,29.0,1,4,56063.0,7,0,6000.0,5,11.49,0.11,5.0,657,0
1,25.0,1,1,71589.0,6,3,5600.0,3,14.84,0.08,4.0,722,0
0,39.0,0,3,61222.0,17,3,5500.0,0,6.57,0.09,13.0,560,1
0,28.0,0,1,54435.0,6,0,6000.0,5,8.00,0.11,9.0,697,0
0,29.0,0,0,82509.0,7,3,10000.0,4,14.27,0.12,8.0,605,1
0,37.0,1,3,107969.0,15,0,10000.0,0,11.01,0.09,12.0,595,1
0,31.0,1,1,73158.0,9,0,9000.0,2,12.69,0.12,8.0,611,0
0,32.0,0,1,81278.0,8,0,10000.0,2,9.45,0.12,9.0,670,0
1,31.0,0,3,72617.0,7,0,6000.0,1,12.69,0.08,8.0,632,0
0,28.0,0,3,61367.0,7,0,9000.0,4,11.01,0.15,7.0,593,0
0,27.0,1,3,57080.0,0,3,13000.0,0,10.79,0.23,6.0,597,1
0,42.0,0,0,116164.0,21,0,5100.0,4,5.42,0.04,14.0,641,1
0,23.0,0,4,49058.0,1,0,6000.0,0,10.65,0.12,4.0,633,1
0,24.0,1,3,105381.0,2,0,4000.0,5,6.03,0.04,2.0,546,1
0,24.0,0,1,59690.0,3,3,10000.0,1,14.94,0.17,4.0,651,1
0,24.0,1,1,73189.0,4,0,10000.0,1,5.80,0.14,4.0,680,0
0,22.0,1,3,78753.0,0,2,5000.0,5,15.37,0.06,4.0,603,1
0,26.0,1,3,58485.0,2,3,8000.0,0,9.48,0.14,3.0,693,1
0,30.0,0,1,193118.0,6,3,8400.0,5,11.89,0.04,6.0,602,1
0,25.0,1,4,99470.0,0,0,20000.0,3,12.79,0.20,2.0,644,0
0,25.0,1,0,75569.0,4,3,1557.0,1,10.14,0.02,4.0,638,1
0,29.0,0,1,103056.0,6,3,7000.0,1,6.92,0.07,8.0,577,0
0,22.0,0,0,145050.0,2,0,16800.0,1,15.62,0.12,4.0,677,0
0,34.0,1,1,73220.0,11,0,10174.0,4,11.04,0.14,6.0,597,1
1,24.0,0,0,172389.0,2,3,9000.0,5,16.45,0.05,4.0,680,0
0,27.0,1,0,108839.0,5,3,10000.0,1,10.00,0.09,5.0,477,1
1,32.0,1,0,18468.0,13,3,3000.0,4,13.98,0.16,8.0,594,0
0,24.0,0,1,91953.0,0,0,12000.0,4,6.03,0.13,2.0,462,1
1,29.0,0,4,35990.0,6,3,9000.0,2,6.54,0.25,9.0,619,0
0,30.0,0,1,198841.0,6,3,15000.0,5,13.92,0.08,9.0,671,1
0,24.0,1,0,48736.0,0,3,10000.0,4,11.99,0.21,4.0,664,0
0,23.0,0,4,72730.0,0,0,8000.0,1,8.11,0.11,3.0,476,1
1,23.0,0,0,38200.0,0,3,6000.0,0,11.71,0.16,2.0,682,0
0,23.0,0,3,156961.0,2,0,15000.0,1,12.87,0.10,4.0,669,0
0,22.0,1,3,50288.0,1,3,6800.0,4,11.59,0.14,2.0,652,1
0,23.0,0,1,43353.0,5,0,2100.0,1,7.51,0.05,2.0,590,1
0,24.0,1,4,29874.0,1,3,6000.0,3,12.99,0.20,4.0,640,1
1,23.0,1,1,15100.0,0,3,6000.0,0,8.87,0.40,4.0,687,0
0,21.0,1,3,24961.0,1,3,3000.0,0,10.37,0.12,4.0,661,0
0,51.0,1,3,73504.0,27,3,8500.0,0,5.79,0.12,18.0,681,0
1,25.0,1,1,26913.0,0,3,10000.0,3,9.84,0.37,4.0,506,0
1,37.0,0,0,55168.0,14,3,20000.0,2,12.53,0.36,14.0,629,0
1,25.0,0,3,72168.0,0,3,6834.0,1,13.43,0.09,2.0,631,0
0,37.0,1,1,27245.0,16,3,3000.0,3,12.18,0.11,16.0,698,0
0,23.0,1,1,61118.0,0,3,13000.0,3,12.17,0.21,3.0,661,1
0,23.0,1,1,120907.0,0,0,10000.0,1,12.83,0.08,4.0,666,1
0,21.0,0,4,44152.0,0,3,10000.0,1,10.62,0.23,3.0,494,1
1,28.0,1,1,34951.0,3,3,8700.0,1,14.43,0.25,8.0,633,0
1,30.0,1,1,38264.0,8,3,12000.0,4,16.45,0.31,7.0,618,0
1,22.0,1,3,23794.0,0,0,5000.0,1,15.33,0.21,2.0,572,0
0,25.0,1,4,58647.0,0,3,7500.0,3,13.80,0.13,3.0,675,1
1,22.0,1,0,76808.0,0,3,20000.0,3,14.91,0.26,4.0,611,0
0,28.0,1,4,51370.0,8,2,15000.0,5,13.47,0.29,9.0,506,1
0,27.0,0,0,61204.0,2,0,3000.0,4,12.87,0.05,4.0,611,0
0,25.0,1,0,76674.0,3,3,5000.0,2,10.74,0.07,3.0,638,1
0,22.0,0,0,82567.0,0,3,15000.0,3,10.37,0.18,3.0,555,0
0,58.0,1,3,54761.0,35,0,3500.0,4,6.76,0.06,20.0,730,0
0,32.0,1,3,121293.0,7,0,4500.0,1,11.01,0.04,5.0,669,0
0,25.0,1,0,138864.0,4,0,20000.0,4,6.91,0.14,4.0,628,1
0,26.0,1,4,109029.0,2,0,3200.0,4,13.22,0.03,4.0,630,1
1,39.0,1,3,77666.0,15,3,23500.0,1,14.26,0.30,13.0,669,0
0,38.0,1,3,51307.0,14,2,5600.0,1,9.99,0.11,14.0,541,1
0,24.0,1,1,85145.0,4,2,10000.0,3,11.01,0.12,2.0,575,1
0,27.0,0,3,88589.0,6,0,7000.0,2,11.01,0.08,10.0,639,0
0,30.0,1,3,211010.0,7,0,15000.0,2,11.22,0.07,8.0,532,1
0,24.0,1,3,102932.0,1,0,25000.0,3,10.36,0.24,3.0,561,1
0,25.0,0,0,74332.0,2,0,5200.0,3,5.42,0.07,4.0,644,1
1,21.0,1,0,18916.0,0,2,6200.0,2,7.90,0.33,2.0,615,0
1,24.0,0,4,46467.0,5,3,12000.0,4,13.23,0.26,3.0,659,0
1,45.0,1,3,100737.0,22,3,25000.0,1,12.87,0.25,14.0,689,0
0,25.0,0,3,36764.0,3,3,3200.0,3,8.00,0.09,4.0,630,1
0,32.0,1,3,29927.0,10,3,2800.0,0,10.99,0.09,9.0,601,1
1,29.0,1,4,131653.0,7,0,18500.0,3,17.80,0.14,10.0,653,0
0,35.0,0,1,72957.0,13,0,7000.0,4,6.08,0.10,11.0,617,1
0,28.0,0,3,108806.0,3,0,13600.0,5,16.32,0.12,7.0,679,0
0,22.0,1,1,24932.0,0,3,4000.0,1,9.45,0.16,4.0,616,1
0,23.0,1,3,69232.0,0,3,12000.0,0,8.76,0.17,3.0,639,0
0,27.0,0,3,64368.0,6,3,10000.0,1,10.25,0.16,5.0,660,1
1,23.0,1,0,23966.0,0,3,6250.0,2,16.82,0.26,4.0,676,0
0,27.0,0,3,63201.0,7,3,10000.0,3,13.11,0.16,5.0,598,1
0,28.0,1,3,61285.0,5,3,9000.0,3,11.01,0.15,7.0,638,0
1,31.0,0,0,57367.0,12,0,23000.0,5,14.84,0.40,9.0,593,0
0,28.0,0,0,198676.0,5,0,12400.0,0,11.26,0.06,8.0,558,1
0,27.0,1,4,132957.0,7,0,2500.0,2,8.07,0.02,10.0,647,0
0,24.0,0,4,168844.0,4,0,20000.0,2,6.54,0.12,4.0,740,0
0,28.0,1,1,121307.0,5,0,13000.0,5,8.59,0.11,5.0,697,1
0,29.0,0,2,51131.0,5,3,10000.0,1,10.83,0.20,7.0,709,0
1,26.0,1,4,37226.0,5,3,2000.0,1,11.71,0.05,2.0,716,0
0,31.0,1,4,50888.0,10,3,9900.0,4,11.89,0.19,10.0,681,0
0,25.0,0,3,40259.0,3,3,3000.0,5,5.99,0.07,2.0,651,0
0,22.0,1,4,42622.0,0,2,5000.0,3,11.14,0.12,2.0,551,1
0,26.0,1,0,112566.0,1,0,8000.0,0,6.99,0.07,2.0,565,1
0,25.0,1,1,44172.0,4,0,4000.0,3,6.22,0.09,3.0,622,0
0,28.0,0,0,37550.0,1,2,5000.0,4,8.49,0.13,9.0,669,1
0,29.0,1,1,184636.0,6,3,17600.0,5,8.70,0.10,8.0,604,0
0,28.0,0,0,63633.0,2,3,8400.0,5,9.12,0.13,5.0,536,1
0,25.0,0,3,35631.0,2,3,1552.0,4,7.16,0.04,3.0,532,0
0,26.0,1,1,80262.0,6,0,2456.0,5,11.14,0.03,5.0,631,1
0,27.0,0,0,43339.0,6,3,6400.0,3,7.74,0.15,5.0,637,0
0,24.0,1,4,51512.0,0,3,10000.0,1,7.88,0.19,3.0,611,1
0,23.0,0,4,64433.0,0,0,4000.0,1,9.36,0.06,3.0,672,1
1,22.0,1,0,46593.0,0,3,18500.0,1,7.66,0.40,2.0,598,0
1,25.0,0,4,58524.0,2,3,3200.0,1,11.01,0.05,4.0,657,0
0,24.0,1,0,139946.0,3,0,15557.0,1,14.72,0.11,4.0,651,1
0,27.0,0,1,60827.0,6,0,10750.0,5,13.48,0.18,7.0,695,1
0,24.0,0,4,91293.0,3,3,2000.0,5,9.99,0.02,4.0,590,0
0,22.0,1,3,60358.0,0,3,9000.0,4,14.35,0.15,4.0,586,0
0,22.0,0,0,51299.0,0,3,10000.0,1,11.82,0.19,4.0,690,0
0,24.0,0,3,117305.0,0,0,6800.0,2,13.61,0.06,4.0,632,0
1,40.0,1,0,38121.0,18,3,1500.0,3,13.72,0.04,14.0,695,0
0,21.0,0,0,54146.0,0,0,7200.0,5,11.89,0.13,4.0,661,1
0,28.0,1,1,24947.0,9,0,5000.0,2,8.59,0.20,7.0,544,1
0,37.0,1,4,73055.0,16,3,3000.0,0,12.53,0.04,11.0,744,0
1,27.0,1,1,182700.0,1,0,20000.0,0,14.74,0.11,9.0,651,0
0,28.0,0,1,122188.0,2,0,11077.0,3,8.13,0.09,6.0,585,1
0,37.0,1,3,149750.0,12,0,19000.0,2,13.92,0.13,16.0,656,1
0,26.0,0,1,75677.0,3,3,12000.0,3,12.23,0.16,4.0,618,0
0,34.0,1,1,66746.0,8,0,7000.0,1,13.49,0.10,10.0,679,0
1,28.0,1,0,130170.0,9,3,20000.0,4,15.31,0.15,7.0,664,0
0,29.0,0,1,86193.0,5,3,12000.0,0,13.16,0.14,9.0,635,1
0,30.0,1,4,115123.0,10,0,5600.0,3,11.63,0.05,5.0,695,1
0,24.0,1,1,81572.0,1,3,4000.0,2,11.01,0.05,2.0,685,1
0,23.0,0,3,35214.0,3,3,1500.0,3,7.74,0.04,3.0,648,0
1,26.0,0,0,53824.0,2,3,7500.0,2,16.40,0.14,3.0,627,0
0,25.0,0,0,84838.0,2,0,6300.0,5,10.37,0.07,4.0,610,0
0,37.0,0,0,51730.0,13,3,8000.0,0,12.69,0.15,15.0,656,1
0,24.0,1,3,73130.0,2,0,7200.0,0,9.76,0.10,4.0,655,0
0,24.0,1,3,51410.0,0,0,9250.0,5,11.12,0.18,4.0,679,1
1,29.0,0,0,37051.0,5,3,1500.0,2,12.11,0.04,8.0,586,0
1,25.0,1,1,39031.0,4,0,3250.0,4,10.74,0.08,2.0,668,0
0,26.0,1,1,93205.0,4,0,5400.0,0,13.04,0.06,3.0,564,1
0,23.0,1,4,42957.0,0,3,5483.0,4,6.70,0.13,3.0,622,0
1,34.0,1,3,136471.0,12,0,19964.0,0,12.49,0.15,7.0,677,0
1,22.0,0,1,54845.0,0,3,15000.0,0,10.37,0.27,2.0,526,0
0,27.0,0,3,90652.0,9,3,9475.0,2,11.01,0.10,5.0,584,1
1,22.0,0,3,66225.0,0,0,6000.0,0,11.01,0.09,3.0,629,0
1,23.0,0,1,55069.0,1,3,20000.0,3,12.90,0.36,3.0,562,0
0,25.0,0,3,73065.0,4,0,12000.0,1,16.77,0.16,4.0,682,1
0,26.0,0,0,25168.0,7,3,6000.0,5,9.99,0.24,2.0,684,0
0,24.0,0,0,102645.0,0,3,11000.0,3,6.91,0.11,2.0,629,1
0,24.0,1,1,86195.0,0,0,3500.0,1,11.49,0.04,2.0,567,1
0,26.0,1,3,73096.0,6,0,7200.0,0,11.01,0.10,4.0,580,1
0,28.0,0,4,66911.0,3,0,4800.0,4,5.79,0.07,6.0,705,1
1,27.0,1,3,33537.0,3,3,9750.0,3,9.63,0.29,6.0,523,0
1,27.0,0,0,18900.0,3,3,3170.0,1,12.37,0.17,3.0,686,0
0,37.0,0,1,48754.0,11,2,5000.0,4,12.48,0.10,13.0,630,1
1,26.0,0,3,75416.0,4,3,24000.0,0,7.90,0.32,3.0,620,0
1,29.0,1,0,104183.0,6,0,4095.0,0,14.81,0.04,5.0,613,0
0,22.0,1,3,55723.0,2,0,2000.0,5,10.36,0.04,2.0,628,0
0,28.0,1,4,90980.0,6,3,3000.0,0,7.68,0.03,7.0,716,1
1,35.0,0,1,21157.0,12,3,3000.0,2,5.42,0.14,7.0,720,0
0,26.0,1,3,126883.0,2,3,12100.0,2,11.01,0.10,2.0,591,1
0,26.0,0,3,74613.0,4,3,3200.0,4,9.91,0.04,2.0,653,1
0,25.0,0,1,144773.0,5,0,10000.0,4,20.00,0.07,4.0,650,0
0,33.0,1,0,114851.0,10,3,3200.0,2,7.51,0.03,5.0,593,0
0,26.0,0,0,75443.0,4,3,4000.0,1,13.06,0.05,2.0,579,1
1,27.0,0,4,51337.0,4,0,3139.0,0,14.69,0.06,7.0,625,0
0,23.0,0,1,180763.0,0,0,8000.0,3,6.91,0.04,2.0,637,1
0,23.0,0,3,96734.0,4,0,8500.0,4,11.14,0.09,2.0,634,1
0,22.0,1,0,127064.0,2,0,12800.0,0,11.83,0.10,3.0,627,1
0,25.0,0,0,145340.0,3,3,5000.0,4,13.79,0.03,3.0,549,1
0,26.0,1,1,37123.0,4,3,8000.0,5,13.07,0.22,2.0,681,0
0,23.0,1,1,49066.0,1,3,12000.0,0,12.18,0.24,4.0,595,1
0,29.0,1,1,145183.0,5,0,5000.0,5,7.43,0.03,6.0,590,0
0,24.0,0,3,72987.0,1,0,12000.0,3,9.99,0.16,2.0,634,0
0,34.0,0,4,168997.0,10,0,12000.0,1,7.29,0.07,8.0,673,0
0,27.0,1,3,143486.0,4,0,15000.0,2,11.29,0.10,5.0,657,1
0,43.0,0,2,78467.0,21,3,5000.0,4,10.11,0.06,18.0,715,0
1,26.0,1,4,18705.0,4,3,2500.0,5,13.47,0.13,4.0,681,0
0,22.0,1,3,56509.0,0,3,6264.0,0,11.97,0.11,4.0,667,1
0,36.0,1,3,43026.0,12,0,5000.0,2,5.99,0.12,11.0,559,1
0,25.0,1,4,281501.0,4,0,20000.0,3,14.27,0.07,4.0,623,1
0,22.0,1,3,102629.0,0,0,6000.0,4,11.01,0.06,4.0,519,1
0,27.0,1,1,246546.0,7,0,10764.0,1,9.63,0.04,6.0,694,1
0,29.0,0,4,64122.0,4,0,12250.0,5,6.62,0.19,6.0,634,0
0,48.0,0,3,66983.0,27,0,10000.0,2,11.01,0.15,11.0,734,0
0,37.0,0,0,56071.0,12,0,6000.0,5,9.25,0.11,16.0,592,1
0,28.0,0,3,91151.0,4,0,15250.0,5,11.34,0.17,5.0,669,1
1,25.0,1,3,68989.0,3,3,14548.0,3,12.56,0.21,6.0,581,0
0,22.0,0,1,56700.0,0,3,6400.0,1,11.01,0.11,4.0,680,1
0,24.0,0,0,31006.0,0,3,2500.0,5,9.95,0.08,4.0,658,1
0,26.0,1,3,63646.0,5,3,2500.0,0,14.82,0.04,2.0,677,1
0,37.0,1,0,57341.0,14,0,7000.0,4,11.01,0.12,11.0,662,1
0,22.0,1,3,87547.0,0,0,10800.0,4,6.91,0.12,3.0,593,0
0,23.0,1,0,72897.0,0,3,2099.0,4,14.69,0.03,3.0,659,1
0,26.0,1,0,157354.0,4,0,25670.0,0,11.56,0.16,5.0,680,0
0,26.0,1,0,77718.0,2,0,12000.0,1,11.71,0.15,3.0,561,1
1,42.0,0,0,33684.0,17,3,9000.0,3,11.11,0.27,16.0,701,0
0,25.0,0,1,38159.0,2,3,7000.0,1,7.51,0.18,4.0,651,1
0,28.0,1,0,164363.0,5,0,8000.0,5,13.61,0.05,5.0,691,0
1,27.0,1,0,34574.0,6,3,3436.0,2,15.89,0.10,5.0,645,0
1,29.0,1,1,102938.0,7,3,35000.0,4,11.99,0.34,8.0,671,0
1,35.0,0,1,166661.0,11,3,14000.0,4,7.90,0.08,8.0,649,0
1,30.0,1,4,46615.0,7,0,10000.0,1,17.99,0.21,6.0,727,0
1,24.0,1,3,32694.0,2,3,4000.0,0,11.01,0.12,3.0,595,0
0,23.0,1,0,72981.0,2,0,8850.0,1,6.99,0.12,3.0,525,1
0,23.0,0,0,114940.0,2,0,10000.0,5,7.51,0.09,4.0,546,1
0,22.0,1,4,94716.0,0,2,4000.0,4,7.74,0.04,4.0,662,1
0,26.0,1,0,87394.0,2,0,1994.0,5,7.65,0.02,5.0,430,1
0,23.0,1,1,37065.0,0,0,1000.0,0,13.72,0.03,4.0,601,1
0,24.0,0,1,132954.0,3,3,20000.0,5,10.72,0.15,3.0,610,0
0,33.0,1,4,427380.0,11,0,12780.0,5,17.61,0.03,9.0,675,1
0,25.0,1,0,97011.0,4,0,11000.0,4,9.50,0.11,4.0,576,1
0,24.0,0,3,51331.0,1,0,1000.0,4,11.49,0.02,4.0,593,0
1,31.0,1,1,31095.0,7,3,6711.0,4,13.15,0.22,8.0,613,0
0,31.0,1,4,189341.0,10,0,7200.0,1,7.49,0.04,7.0,679,0
0,24.0,1,4,98256.0,0,3,14000.0,0,14.17,0.14,4.0,555,1
1,22.0,1,1,50898.0,0,3,7000.0,5,15.70,0.14,3.0,682,0
1,24.0,0,1,54187.0,0,3,1325.0,4,10.00,0.02,4.0,583,0
0,37.0,1,0,37522.0,14,2,1200.0,3,11.99,0.03,15.0,683,0
0,24.0,0,1,72887.0,1,3,15000.0,4,15.71,0.21,4.0,657,0
0,41.0,0,0,145169.0,20,0,20000.0,3,10.25,0.14,11.0,700,0
1,27.0,1,4,26630.0,2,3,3600.0,4,15.99,0.14,10.0,643,0
0,28.0,0,1,152215.0,7,0,5691.0,5,8.08,0.04,9.0,672,1
1,28.0,0,2,22776.0,4,3,1000.0,4,13.49,0.04,8.0,679,0
0,34.0,0,1,37323.0,11,0,4300.0,0,7.90,0.12,5.0,613,1
0,21.0,1,3,61182.0,0,3,7000.0,3,15.27,0.11,4.0,617,1
1,22.0,1,1,22614.0,0,3,3000.0,5,11.01,0.13,2.0,579,0
0,23.0,1,4,151143.0,0,0,10000.0,5,14.49,0.07,3.0,619,1
0,25.0,1,3,41115.0,4,3,1865.0,1,8.64,0.05,4.0,548,1
0,34.0,0,1,113822.0,13,0,15000.0,3,6.54,0.13,5.0,699,0
0,23.0,1,0,48843.0,2,2,15000.0,1,12.07,0.31,4.0,661,1
0,23.0,1,0,110298.0,0,0,12000.0,1,11.01,0.11,4.0,586,1
0,30.0,0,4,120924.0,9,0,1000.0,4,6.76,0.01,6.0,547,1
0,26.0,0,4,69350.0,4,0,12000.0,1,13.49,0.17,2.0,700,1
0,23.0,0,1,94557.0,0,3,20000.0,3,11.01,0.21,4.0,624,1
0,30.0,1,3,26447.0,8,3,1721.0,3,12.69,0.07,7.0,542,1
1,25.0,0,3,67109.0,1,3,18250.0,5,17.56,0.27,2.0,594,0
0,26.0,1,3,218950.0,2,0,24000.0,3,11.01,0.11,4.0,556,1
0,25.0,0,3,91071.0,0,0,9600.0,4,9.22,0.11,4.0,572,0
0,21.0,0,3,43350.0,0,3,3500.0,0,12.53,0.08,4.0,676,1
0,26.0,1,0,51091.0,6,3,7000.0,0,11.01,0.14,2.0,542,1
0,31.0,0,0,104430.0,12,0,18279.0,5,11.01,0.18,5.0,613,1
0,29.0,1,4,88985.0,8,0,12000.0,1,8.88,0.13,10.0,733,0
0,38.0,1,3,101678.0,17,0,10800.0,2,11.01,0.11,15.0,636,1
0,23.0,1,3,41137.0,2,0,4000.0,0,14.79,0.10,2.0,620,1
1,24.0,0,1,37181.0,1,3,14013.0,0,7.58,0.38,5.0,613,0
0,35.0,1,3,96864.0,11,3,20000.0,0,13.98,0.21,7.0,622,1
0,26.0,1,3,36946.0,3,3,5400.0,4,10.00,0.15,4.0,672,0
0,23.0,0,1,115876.0,4,0,12000.0,5,7.77,0.10,4.0,575,1
0,29.0,0,1,16443.0,4,3,1625.0,3,7.65,0.10,8.0,656,0
0,25.0,0,3,121230.0,0,0,15000.0,3,12.73,0.12,4.0,535,1
0,23.0,0,1,134053.0,0,3,12000.0,4,13.22,0.09,3.0,631,1
0,25.0,0,3,41262.0,3,0,12000.0,5,9.99,0.29,3.0,633,1
0,30.0,0,0,60879.0,10,2,10000.0,0,15.95,0.16,7.0,673,1
1,32.0,0,0,30848.0,10,3,10000.0,3,8.49,0.32,10.0,648,0
0,31.0,0,1,104257.0,9,3,5000.0,0,11.01,0.05,8.0,660,1
1,28.0,1,0,148565.0,4,0,10000.0,4,7.14,0.07,6.0,639,0
0,23.0,1,4,40547.0,2,3,9000.0,3,10.46,0.22,3.0,646,0
0,49.0,1,3,60899.0,25,0,10000.0,0,9.07,0.16,15.0,684,1
0,22.0,1,3,51551.0,2,3,10000.0,1,13.49,0.19,4.0,476,1
0,25.0,0,0,73478.0,2,0,3000.0,2,17.39,0.04,2.0,580,1
0,27.0,1,1,50993.0,2,3,2400.0,4,11.13,0.05,5.0,609,0
1,24.0,1,1,48077.0,2,0,4772.0,0,17.57,0.10,5.0,525,0
1,26.0,1,0,40402.0,3,0,9000.0,2,13.72,0.22,2.0,634,0
0,25.0,0,0,175075.0,4,0,25000.0,1,11.36,0.14,4.0,570,1
1,33.0,1,0,44629.0,10,3,15000.0,4,11.14,0.34,10.0,662,0
0,24.0,1,1,27861.0,0,2,4750.0,2,11.36,0.17,3.0,562,1
0,24.0,0,4,44371.0,3,3,6000.0,3,14.96,0.14,2.0,635,1
0,42.0,1,0,99341.0,20,3,12000.0,5,13.24,0.12,13.0,709,1
0,24.0,0,3,41374.0,2,3,4450.0,3,11.49,0.11,4.0,565,1
1,27.0,1,3,74462.0,4,0,5000.0,3,11.86,0.07,5.0,634,0
0,25.0,0,0,97118.0,4,0,10000.0,1,6.03,0.10,2.0,599,1
0,23.0,0,1,63604.0,0,0,15000.0,5,16.49,0.24,2.0,611,0
0,23.0,0,0,46384.0,3,3,4500.0,1,7.94,0.10,3.0,594,0
0,29.0,1,0,88244.0,6,0,12000.0,2,7.29,0.14,10.0,684,0
0,29.0,1,1,78965.0,5,0,10000.0,1,8.49,0.13,10.0,599,0
0,27.0,0,1,120961.0,2,0,12000.0,4,11.01,0.10,6.0,650,0
0,24.0,1,4,96782.0,0,3,20000.0,5,13.06,0.21,3.0,628,1
0,34.0,1,3,94282.0,11,3,18000.0,1,8.90,0.19,9.0,583,1
0,27.0,0,0,61078.0,2,3,2800.0,3,7.28,0.05,4.0,653,0
0,29.0,0,3,78407.0,10,0,15000.0,3,11.01,0.19,7.0,526,1
0,37.0,1,2,601266.0,13,0,20000.0,0,13.45,0.03,9.0,692,0
1,22.0,0,3,56431.0,0,0,8000.0,3,12.53,0.14,3.0,553,0
1,25.0,1,3,39312.0,2,3,6000.0,0,12.99,0.15,2.0,626,0
0,30.0,1,0,46875.0,11,3,1600.0,0,13.49,0.03,10.0,532,1
0,23.0,0,3,156992.0,2,0,6800.0,1,8.49,0.04,3.0,645,1
0,30.0,1,0,84835.0,6,3,7200.0,2,11.12,0.08,6.0,674,1
0,36.0,1,3,51319.0,15,2,2000.0,5,15.62,0.04,14.0,613,1
0,26.0,1,4,135583.0,5,0,3302.0,0,8.57,0.02,7.0,556,0
0,28.0,1,1,62238.0,4,3,6000.0,0,12.69,0.10,5.0,665,0
0,28.0,0,3,86775.0,7,0,9800.0,5,12.21,0.11,5.0,625,1
0,26.0,1,0,61312.0,4,3,13865.0,5,6.31,0.23,6.0,624,1
0,27.0,1,3,74167.0,5,0,4500.0,3,11.86,0.06,7.0,665,1
0,34.0,0,0,154514.0,12,0,15000.0,0,5.99,0.10,6.0,632,1
1,23.0,1,3,53718.0,0,3,13000.0,0,16.29,0.24,3.0,562,0
1,25.0,0,1,60015.0,0,0,5000.0,3,10.85,0.08,3.0,667,0
0,26.0,0,1,53613.0,5,0,10000.0,4,8.82,0.19,6.0,547,1
0,31.0,0,3,56109.0,12,3,9000.0,4,7.34,0.16,6.0,691,0
0,35.0,1,1,37211.0,13,3,6000.0,0,6.54,0.16,6.0,621,0
1,34.0,0,1,63152.0,15,3,1672.0,4,11.63,0.03,15.0,700,0
0,30.0,0,3,73003.0,6,3,4750.0,0,9.99,0.07,7.0,632,1
0,29.0,1,0,56278.0,4,0,6000.0,4,11.03,0.11,8.0,642,1
0,26.0,0,0,101106.0,0,0,6500.0,3,8.59,0.06,2.0,620,1
0,22.0,1,1,87362.0,0,3,12000.0,3,10.99,0.14,4.0,698,0
0,27.0,1,3,61035.0,3,0,9500.0,3,8.90,0.16,8.0,635,0
0,42.0,1,3,39203.0,19,3,3000.0,3,6.99,0.08,12.0,642,1
1,22.0,0,3,15244.0,0,3,1000.0,3,13.57,0.07,3.0,628,0
0,28.0,1,0,58584.0,7,3,10000.0,4,13.48,0.17,9.0,517,1
0,23.0,0,3,102825.0,1,3,5000.0,1,11.58,0.05,4.0,615,0
0,23.0,1,1,69575.0,0,0,14075.0,1,9.91,0.20,2.0,639,1
1,30.0,0,0,43799.0,6,3,19000.0,1,13.72,0.43,7.0,645,0
0,23.0,1,0,111213.0,3,3,6000.0,5,12.42,0.05,3.0,546,1
0,26.0,1,4,176125.0,0,0,20000.0,4,11.01,0.11,2.0,628,0
0,23.0,0,0,115216.0,1,2,4325.0,5,7.74,0.04,2.0,601,0
0,23.0,1,3,46550.0,2,3,7500.0,3,7.88,0.16,4.0,652,0
